Country,Year,Season,MAX_T_AVG,MEAN_T_AVG,MIN_T_AVG
RI,2001,WINTER,4.44821353509878,0.5298444724674233,-2.9207404291123265
RI,2002,SUMMER,26.964505672609405,21.106558704453434,15.318218623481778
RI,2002,WINTER,5.76067136344799,1.4683665008291877,-2.2783077561177936
RI,2003,SUMMER,29.37345603271984,22.591050265631388,15.405026563138536
RI,2003,WINTER,2.823598326359833,-1.1429707112970713,-4.585834031852473
RI,2004,SUMMER,26.194833948339486,20.047909836065568,14.18295081967213
RI,2004,WINTER,4.187968026924695,0.6537652503155238,-2.3935919055649246
RI,2005,SUMMER,25.799999999999994,20.602173913043483,15.252173913043482
RI,2005,WINTER,3.6444444444444444,0.3144444444444442,-3.1677777777777774
RI,2006,SUMMER,26.2104267310789,19.96747181964573,14.108816425120777
RI,2006,WINTER,3.831123919308357,-0.10193495265541372,-3.365249690466364
RI,2007,SUMMER,29.35272654370489,22.37204,15.2196
RI,2007,WINTER,7.030132583366815,2.8880273202089195,-0.46239453595821617
RI,2008,SUMMER,27.75595065312046,21.1281363306744,14.499274836838284
RI,2008,WINTER,6.781215469613261,2.4729182019159905,-1.2932228360957645
RI,2009,SUMMER,27.259279475982538,20.798653566229984,14.412372634643376
RI,2009,WINTER,4.413296296296297,0.9628010374212671,-2.3226548016314426
RI,2010,SUMMER,26.968321855744836,20.936050724637678,15.256775362318843
RI,2010,WINTER,4.216851851851852,0.5965185185185184,-2.8634137291280144
RI,2011,SUMMER,27.74934735315446,21.141521739130432,14.509528985507247
RI,2011,WINTER,4.702148944053353,0.6816296296296296,-2.7553167839940715
RI,2012,SUMMER,30.61394841990556,23.171521739130434,15.375108695652175
RI,2012,WINTER,1.7130450714547456,-1.729567131327953,-4.99188990825688
RI,2013,SUMMER,27.734301270417422,21.07072463768116,14.438297101449274
RI,2013,WINTER,5.610703703703704,1.7770285290848462,-1.5231937754723976
RI,2014,SUMMER,26.237068965517242,20.1880059970015,14.55599700149925
RI,2014,WINTER,8.033652740513606,3.629973169796857,-0.06163280950555761
RI,2015,SUMMER,28.887327523602032,22.1081884057971,15.205652173913043
RI,2015,WINTER,6.130974434975917,1.990592592592592,-1.4319614386355206
RI,2016,SUMMER,27.056014492753626,20.80822463768116,14.924601449275357
RI,2016,WINTER,6.5441348973607045,1.9429461341150602,-2.0308764209754306
RI,2017,SUMMER,29.56703056768559,22.509311594202902,15.067101449275361
RI,2017,WINTER,4.51025925925926,0.08703223416080023,-3.864452690166976
RI,2018,SUMMER,27.224963768115945,21.11731884057971,15.634927536231885
RI,2018,WINTER,5.409444444444445,1.6084136397331357,-1.6921423276501106
RI,2019,SUMMER,28.776195652173907,22.069855072463767,15.532210144927534
RI,2019,WINTER,5.8731481481481485,1.8594074074074072,-1.790222222222222
RI,2020,SUMMER,26.90782608695652,20.645181159420282,14.828188405797102
RI,2020,WINTER,7.543553113553111,3.024139194139195,-0.7605716379626236
RI,2021,SUMMER,29.09404069767442,22.10423913043478,15.158442028985508
RI,2021,WINTER,7.007162426614481,2.8853228962818003,-0.6933829287392326
RM,1944,SUMMER,31.351086956521765,28.494565217391305,26.538043478260896
RM,1944,WINTER,30.78863636363637,27.82954545454545,25.86818181818182
RM,1945,SUMMER,30.772469635627534,28.28623481781377,26.1408906882591
RM,1945,WINTER,29.880662983425403,27.625966850828732,25.952486187845302
RM,1946,SUMMER,30.79225806451612,28.28193548387096,26.349032258064526
RM,1946,WINTER,29.865463917525744,27.767525773195885,26.136082474226804
RM,1947,SUMMER,30.938418079096053,28.13898305084745,25.85593220338982
RM,1947,WINTER,30.468456375838933,27.87181208053691,25.842953020134217
RM,1948,SUMMER,31.40652173913045,28.186956521739138,25.905434782608697
RM,1948,WINTER,30.537362637362623,27.410989010989006,25.46923076923076
RM,1949,SUMMER,30.771195652173922,28.057065217391305,26.074456521739133
RM,1949,WINTER,29.891735537190065,27.284297520661163,25.5702479338843
RM,1950,SUMMER,30.415760869565208,27.79239130434783,25.828260869565216
RM,1950,WINTER,29.670930232558117,27.10290697674418,25.362209302325578
RM,1951,SUMMER,30.911956521739135,28.145108695652173,26.140760869565206
RM,1951,WINTER,30.120502092050206,27.403765690376574,25.637238493723846
RM,1952,SUMMER,31.11847826086954,28.373913043478257,26.377717391304348
RM,1952,WINTER,29.940109890109863,27.310439560439562,25.61208791208791
RM,1953,SUMMER,30.95072463768115,28.297463768115943,26.30652173913044
RM,1953,WINTER,30.23886255924168,27.61469194312796,25.87867298578198
RM,1954,SUMMER,30.87536231884057,28.17608695652174,25.974999999999994
RM,1954,WINTER,29.63529411764704,27.326470588235292,25.585947712418285
RM,1955,SUMMER,29.71277173913044,27.80298913043479,26.0375
RM,1955,WINTER,28.909726443768978,27.326747720364743,25.673860182370824
RM,1956,SUMMER,30.096610169491534,28.046892655367227,26.14802259887005
RM,1956,WINTER,28.944568245125343,27.270752089136483,25.641782729805012
RM,1957,SUMMER,30.42619718309859,28.52056338028169,26.818591549295782
RM,1957,WINTER,29.00617647058824,27.37264705882353,25.843529411764692
RM,1958,SUMMER,30.404423076923077,28.19826923076923,26.272307692307685
RM,1958,WINTER,28.99712643678161,27.334482758620684,25.746264367816085
RM,1959,SUMMER,30.548773841961847,28.30517711171662,26.302724795640323
RM,1959,WINTER,28.94525139664805,27.129329608938544,25.370670391061445
RM,1960,SUMMER,30.355984555984566,28.25269230769231,26.32162162162162
RM,1960,WINTER,29.080508474576266,27.351412429378534,25.73728813559321
RM,1961,SUMMER,29.731486880466477,27.91545189504373,26.216618075801748
RM,1961,WINTER,29.195481927710848,27.422891566265054,25.860843373493967
RM,1962,SUMMER,29.991197183098592,28.027112676056333,26.367253521126763
RM,1962,WINTER,29.173162939297114,27.407028753993607,25.91948881789137
RM,1963,SUMMER,30.064130434782605,27.964855072463767,26.2518115942029
RM,1963,WINTER,29.325185185185187,27.471851851851852,26.029999999999994
RM,1964,SUMMER,29.676449275362334,27.573913043478267,25.787318840579715
RM,1964,WINTER,29.14395604395606,27.218681318681327,25.749816849816842
RM,1965,SUMMER,29.523188405797114,27.691666666666666,26.18695652173913
RM,1965,WINTER,28.71814814814816,27.076666666666668,25.849629629629618
RM,1966,SUMMER,30.044927536231896,28.24166666666667,26.6927536231884
RM,1966,WINTER,28.90185185185186,27.23,25.935925925925922
RM,1967,SUMMER,29.85326086956522,28.028260869565212,26.443115942028975
RM,1967,WINTER,29.094074074074086,27.475185185185182,26.247407407407405
RM,1968,SUMMER,29.688405797101456,27.89347826086956,26.298188405797095
RM,1968,WINTER,29.164468864468876,27.3934065934066,26.050915750915735
RM,1969,SUMMER,29.600952380952396,27.87523809523809,26.430952380952377
RM,1969,WINTER,29.025523012552316,27.3907949790795,26.148953974895385
RM,1970,SUMMER,29.220108695652193,27.569021739130434,26.115217391304338
RM,1970,WINTER,29.28833333333335,27.563333333333325,26.307777777777765
RM,1971,SUMMER,29.049356223175998,27.27038626609442,25.556652360515017
RM,1971,WINTER,28.92372093023259,27.223720930232552,25.734883720930224
RM,1972,SUMMER,29.359239130434805,27.67717391304348,26.201086956521728
RM,1972,WINTER,28.573076923076957,27.05659340659341,25.853296703296678
RM,1973,SUMMER,29.47582417582418,27.750729927007296,26.272426470588222
RM,1973,WINTER,28.77135135135136,27.02263157894737,25.642702702702692
RM,1974,SUMMER,29.529239766081876,27.517816091954025,25.80584795321637
RM,1974,WINTER,29.11202531645571,27.33899371069182,25.813924050632902
RM,1975,SUMMER,29.24062500000002,27.503125,25.97287234042553
